"","chain_number","subj_id","participant_number","mwj","conscPos","conscNeg","dimension","numNeg","description","consc_diff"
"1107",2,122,122,"pos",56,50,"discrimination",20,"Yubs can see the difference between objects; colour - possibly Yubs have a broader ray of colour identification.",6
"1108",2,122,122,"pos",53,50,"DNA",10,"Shuks have DNA building blocks that are found in humans; Elms do not.",3
"1109",2,122,122,"neg",48,50,"eyes",10,"Vems have eyes that are horizontal. Chups have eyes that are vertical.",-2
"1110",2,122,122,"pos",67,47,"deception",11,"Zags experience shame or fear, Pods do not.",20
"1111",2,122,122,"pos",57,47,"blood",10,"Geks have red blood, Leems have yellow.",10
"1112",2,122,122,"neg",48,50,"limbs",10,"Toffs have two arms, Norps have five arms",-2
"1113",2,121,121,"pos",100,100,"discrimination",19,"yubs can tell a difference vems can't",0
"1114",2,121,121,"neg",100,100,"deception",12,"zags hide when pods don't",0
"1115",2,121,121,"pos",86,86,"DNA",9,"different chemical building blocks",0
"1116",2,121,121,"pos",100,100,"trace",11,"huls can't remember as long",0
"1117",2,121,121,"pos",100,100,"eyes",9,"eye position",0
"1118",2,121,121,"neg",100,100,"mirror",11,"leems are cleaner",0
"1119",2,121,121,"neg",100,100,"limbs",11,"fiks have more limbs",0
"1120",2,121,121,"pos",100,100,"blood",9,"blood colour",0
"1121",2,120,120,"neg",100,100,"blood",10,"different blood color",0
"1122",2,120,120,"pos",100,100,"trace",10,"reward recognition capabilities",0
"1123",2,120,120,"neg",100,100,"eyes",10,"eye placement",0
"1124",2,120,120,"pos",100,100,"limbs",10,"amount of arms",0
"1125",2,120,120,"neg",100,100,"DNA",10,"genes composition",0
"1126",2,120,120,"neg",100,100,"discrimination",20,"similar object distinction",0
"1127",2,120,120,"pos",100,100,"mirror",10,"environmental awareness",0
"1128",2,120,120,"pos",100,100,"deception",11,"brazenness during thievery",0
"1129",2,119,119,"pos",48,47,"limbs",9,"number of arm-like limbs",1
"1130",2,119,119,"neg",46,47,"eyes",11,"the position of their eyes",-1
"1131",2,119,119,"neg",47,48,"discrimination",21,"comprehension of telling the difference in objects",-1
"1132",2,119,119,"neg",53,54,"trace",11,"speed of comprehencion",-1
"1133",2,119,119,"neg",52,53,"DNA",11,"chemical building blocks that make up human dna",-1
"1134",2,119,119,"neg",55,52,"mirror",11,"one ignores mirror",3
"1135",2,119,119,"pos",53,53,"deception",10,"hiding when stealing food",0
"1136",2,119,119,"neg",50,52,"blood",11,"colour of blood",-2
"1137",2,118,118,"neg",100,100,"limbs",10,"Number of limbs",0
"1138",2,118,118,"neg",100,100,"blood",12,"Blood colour",0
"1139",2,118,118,"neg",100,100,"eyes",12,"Eye position",0
"1140",2,118,118,"neg",100,100,"trace",12,"Memory length",0
"1141",2,118,118,"neg",100,95,"mirror",12,"Ability to recognise themself",5
"1142",2,118,118,"neg",100,100,"DNA",12,"Chemical building blocks",0
"1143",2,118,118,"neg",100,100,"deception",11,"Ability to lie",0
"1144",2,118,118,"neg",100,100,"discrimination",22,"Perception ability",0
"1145",2,117,117,"pos",100,100,"deception",10,"Toffs hide themselves when caught - Rubs do not hide when caught",0
"1146",2,117,117,"neg",100,95,"trace",13,"Yubs only associated when the treat was given immediately, Elms were the same apart from their delay was slower",5
"1147",2,117,117,"pos",100,0,"DNA",11,"Norp genes have chemical building blocks that make up human DNA, the Pods do not have the cemical resemblance to human dna",100
"1148",2,117,117,"pos",100,0,"discrimination",21,"Shuks can tell the difference between similar objects, Xons can not!",100
"1149",2,117,117,"neg",100,73,"mirror",13,"Fiks are totally about keeping themselves clean, Dobs have less of a conscious acceptance of the mirror?",27
"1150",2,117,117,"pos",78,69,"eyes",11,"Chups have right and left eyes, Huls have two eyes but are positioned differently on their face",9
"1151",2,117,117,"pos",73,35,"blood",11,"Gek = Red Blood - Zag = Yellow Blood",38
"1152",2,117,117,"pos",93,50,"limbs",9,"Vems to arm-like limbs (similar to humans) Leems have five!",43
"1153",2,116,116,"neg",48,50,"limbs",10,"Norps have five limbs while Dobs have two.",-2
"1154",2,116,116,"neg",61,60,"mirror",14,"While both organisms pride themselves on cleanliness, Fiks ignore dirt located on their heads - allowing dirt to accumulate without washing.",1
"1155",2,116,116,"neg",60,60,"trace",14,"Both organisms can be trained to associate a stimulus with a reward, however, unless the reward is given immediately after a stimulus, Pods ""lose"" the connection between the stimulus and reward.",0
"1156",2,116,116,"neg",49,50,"DNA",12,"While Toff genes do not resemble human genes but are made up of the building blocks of human DNA, Vem genes also do not resemble human genes while their building blocks also do not resemble those in human DNA.",-1
"1157",2,116,116,"neg",60,59,"discrimination",22,"Both organisms can see and learn things; however, Geks are unable to tell the difference between very similar things.",1
"1158",2,116,116,"pos",48,49,"blood",10,"While similar over all, Yub blood is red while Shuk blood is yellow.",-1
"1159",2,116,116,"neg",57,57,"deception",11,"Guilt from theft",0
"1160",2,116,116,"pos",50,49,"eyes",10,"two eye orientation",1
"1161",2,115,115,"neg",51,51,"eyes",11,"Rubs have eyes like humans, Yubs do not.",0
"1162",2,115,115,"neg",51,51,"DNA",13,"Toff have genes with similar structure to humans, Vems do not.",0
"1163",2,115,115,"neg",49,50,"blood",11,"Chups have red blood, Huls have yellow.",-1
"1164",2,115,115,"neg",50,51,"mirror",15,"Pods are slightly cleaner than Dobs",-1
"1165",2,115,115,"neg",50,52,"limbs",11,"Norps have two arms, Elms have five.",-2
"1166",2,115,115,"neg",51,49,"trace",15,"Geks are slightly more intelligent than Fiks",2
"1167",2,115,115,"neg",52,52,"discrimination",23,"Shuks can see higher details than Zags",0
"1168",2,115,115,"pos",70,52,"deception",10,"Xons have a form of conscience, Leems dont.",18
"1169",2,114,114,"neg",100,100,"deception",11,"Chups hide when they are caught stealing food whereas Dobs do not hide when caught",0
"1170",2,114,114,"neg",100,100,"DNA",14,"Elms genes are similar to human DNA whereas Niro’s are not",0
"1171",2,114,114,"pos",100,100,"eyes",10,"Different placement of eyes",0
"1172",2,114,114,"neg",100,100,"trace",16,"Lee s were more impatient",0
"1173",2,114,114,"neg",100,100,"mirror",16,"Pods do not use the mirror whereas Xons do",0
"1174",2,114,114,"neg",100,100,"discrimination",24,"Toffs can differentiate between smaller differences whereas Rubs cannot",0
"1175",2,114,114,"pos",100,100,"limbs",10,"They have different amounts of limbs",0
"1176",2,114,114,"pos",100,100,"blood",10,"They gave different coloured blood",0
"1177",2,113,113,"neg",92,92,"limbs",11,"the number of limbs",0
"1178",2,113,113,"pos",94,94,"blood",9,"different colour blood",0
"1179",2,113,113,"neg",97,89,"mirror",17,"yubs dont clean face",8
"1180",2,113,113,"neg",95,91,"discrimination",25,"ability to distinguish",4
"1181",2,113,113,"neg",98,97,"DNA",15,"dna resembling humans",1
"1182",2,113,113,"neg",100,100,"eyes",11,"eye positioning",0
"1183",2,113,113,"neg",94,95,"deception",12,"reaction to stealing",-1
"1184",2,113,113,"neg",94,93,"trace",17,"associating treat with light",1
"1185",2,112,112,"pos",100,50,"discrimination",24,"differentiating between objects",50
"1186",2,112,112,"neg",50,100,"mirror",18,"see and act",-50
"1187",2,112,112,"pos",100,50,"DNA",14,"similarity to DNA",50
"1188",2,112,112,"pos",100,50,"deception",11,"zero remourseful act",50
"1189",2,112,112,"pos",100,50,"trace",16,"low attention span",50
"1190",2,112,112,"neg",71,50,"blood",10,"blood color differentiation",21
"1191",2,112,112,"pos",48,50,"eyes",10,"eye position differentiation",-2
"1192",2,112,112,"pos",25,24,"limbs",10,"different arm numbers",1
"1193",2,111,111,"pos",89,16,"mirror",17,"recognising mirrored self",73
"1194",2,111,111,"pos",84,11,"deception",10,"Chups fear retribution",73
"1195",2,111,111,"pos",38,40,"DNA",13,"human DNA blocks",-2
"1196",2,111,111,"neg",48,50,"blood",11,"blood colour",-2
"1197",2,111,111,"neg",39,41,"eyes",11,"eye position",-2
"1198",2,111,111,"pos",36,36,"limbs",9,"number of arm-limbs",0
"1199",2,111,111,"pos",75,50,"discrimination",23,"recognising difference",25
"1200",2,111,111,"neg",79,74,"trace",17,"speed of reward-association",5
"1201",2,110,110,"pos",65,52,"discrimination",22,"tell the difference between very similar objects",13
"1202",2,110,110,"pos",67,54,"trace",16,"Filks only reacted to an immediate positive reinforcement",13
"1203",2,110,110,"neg",28,21,"limbs",10,"different amount of limbs",7
"1204",2,110,110,"pos",93,45,"mirror",16,"zags can recognise their reflection",48
"1205",2,110,110,"pos",17,28,"eyes",10,"different spaced eyes",-11
"1206",2,110,110,"pos",64,38,"blood",10,"different blood colour",26
"1207",2,110,110,"pos",75,50,"deception",9,"hide when caught doing something bad",25
"1208",2,110,110,"pos",70,41,"DNA",12,"one is similar chemical building block to human dna",29
"1209",2,109,109,"pos",100,100,"limbs",9,"Number of limbs",0
"1210",2,109,109,"neg",100,100,"blood",11,"Blood color",0
"1211",2,109,109,"neg",100,100,"DNA",13,"Chemical building blocks",0
"1212",2,109,109,"neg",100,100,"discrimination",23,"Ability to differ similar objects",0
"1213",2,109,109,"neg",100,100,"deception",10,"Hiding itself",0
"1214",2,109,109,"neg",100,100,"eyes",11,"Orientation of eyes",0
"1215",2,109,109,"pos",100,100,"mirror",15,"ignoring their reflection",0
"1216",2,109,109,"pos",100,100,"trace",15,"Interpretation of Light",0
"1217",2,108,108,"pos",88,58,"mirror",14,"Yubs recognise their reflection",30
"1218",2,108,108,"neg",58,57,"eyes",12,"Location of eyes",1
"1219",2,108,108,"neg",83,82,"discrimination",24,"Differentiating similar objects",1
"1220",2,108,108,"neg",55,54,"DNA",14,"Similarity to human DNA",1
"1221",2,108,108,"neg",100,84,"deception",11,"Knowledge of wrongdoing",16
"1222",2,108,108,"neg",78,77,"trace",16,"Speed of classical conditioning",1
"1223",2,108,108,"pos",70,70,"blood",10,"Colour of blood",0
"1224",2,108,108,"neg",79,79,"limbs",10,"Number of arm-like limbs",0
"1225",2,107,107,"pos",86,11,"DNA",13,"Geks bear no chemical resemblance to human DNA",75
"1226",2,107,107,"neg",48,46,"discrimination",25,"Shuks cant tell he difference between very similar objects",2
"1227",2,107,107,"pos",100,50,"eyes",11,"Their eyes are different",50
"1228",2,107,107,"pos",76,50,"trace",15,"Leems depends on the treatment",26
"1229",2,107,107,"neg",70,89,"deception",12,"Dobs do not hide when caught",-19
"1230",2,107,107,"pos",94,50,"blood",9,"They have the blood colors",44
"1231",2,107,107,"pos",85,82,"limbs",9,"Different arm like",3
"1232",2,107,107,"pos",94,86,"mirror",13,"Zags are very clean",8
"1233",2,106,106,"pos",99,99,"discrimination",24,"Able to See different shades of colors",0
"1234",2,106,106,"neg",100,99,"mirror",14,"Can't see their reflection",1
"1235",2,106,106,"neg",100,100,"eyes",12,"Eye positioning",0
"1236",2,106,106,"neg",100,100,"blood",10,"Color of their skin",0
"1237",2,106,106,"neg",100,100,"limbs",10,"Number of Arms",0
"1238",2,106,106,"neg",100,100,"DNA",14,"Chemical difference",0
"1239",2,106,106,"neg",100,100,"trace",16,"Amount of flashes",0
"1240",2,106,106,"pos",100,100,"deception",11,"Hiding when caught",0
"1241",2,105,105,"pos",74,71,"discrimination",23,"Pods can tell the difference between very similar objects leems on the other hand cannot.",3
"1242",2,105,105,"pos",72,77,"eyes",11,"Toffs have right and left eyes but Elms eyes are situated one above the other",-5
"1243",2,105,105,"neg",75,78,"blood",11,"Rub has red blood but Norp has blue blood",-3
"1244",2,105,105,"neg",76,77,"DNA",15,"Hul genes is made up of same chemical building blocks that make up human DNA but on the other hand Shuks gene bear no chemical resemblance to human gene",-1
"1245",2,105,105,"pos",81,79,"deception",10,"when caught stealing Zags attemot to hide themselves but Dobs on the other hand do not attempt to hide themselves when caught stealing",2
"1246",2,105,105,"neg",75,78,"mirror",15,"When Fiks see a fleck of dirt on their forehead in a mirror, they act to remove it by rubbing their face. but when Vems see a fleck of dirt on their forehead in a mirror, they ignore the mirror.",-3
"1247",2,105,105,"neg",77,85,"trace",17,"Xon make association between light and treat one second after the light but Yubs do this immediately",-8
"1248",2,105,105,"neg",80,88,"limbs",11,"Chups have two arms but Geks have five",-8
"1249",2,104,104,"neg",76,79,"deception",11,"They attempt to hide themselves when they get caught.",-3
"1250",2,104,104,"neg",63,56,"eyes",12,"Their eyes are next to eachother instead of vertical",7
"1251",2,104,104,"neg",56,60,"blood",12,"Blood color",-4
"1252",2,104,104,"neg",63,67,"limbs",12,"Number of arms",-4
"1253",2,104,104,"pos",67,36,"trace",16,"Time treat association",31
"1254",2,104,104,"pos",61,54,"DNA",14,"Closeness to Human DNA",7
"1255",2,104,104,"pos",71,49,"discrimination",22,"Ability to differentiate between objects",22
"1256",2,104,104,"neg",58,53,"mirror",16,"Reaction to dirt mirror",5
"1257",2,103,103,"pos",63,23,"DNA",13,"human gene resemblance",40
"1258",2,103,103,"pos",80,32,"deception",10,"hiding theft",48
"1259",2,103,103,"pos",53,15,"blood",11,"blood color",38
"1260",2,103,103,"pos",38,54,"trace",15,"time rexcognition",-16
"1261",2,103,103,"pos",76,37,"discrimination",21,"differentiating objects",39
"1262",2,103,103,"pos",54,31,"mirror",15,"cleaning themselves",23
"1263",2,103,103,"pos",58,36,"eyes",11,"eye placement",22
"1264",2,103,103,"pos",56,41,"limbs",11,"number of arms",15
"1265",2,102,102,"neg",100,100,"discrimination",22,"differentiates similar objects",0
"1266",2,102,102,"neg",100,32,"mirror",16,"Facial dirt intolerant",68
"1267",2,102,102,"neg",100,94,"deception",11,"Unashamed thievery practices",6
"1268",2,102,102,"neg",81,80,"eyes",12,"Horizontally sequential eyes",1
"1269",2,102,102,"pos",71,71,"blood",10,"Differing blood colour",0
"1270",2,102,102,"neg",100,77,"trace",16,"Short-term association obliviousness",23
"1271",2,102,102,"neg",61,61,"limbs",12,"Number of limbs",0
"1272",2,102,102,"neg",100,50,"DNA",14,"Human-like DNA composition",50
"1273",2,101,101,"pos",81,53,"deception",10,"Yubs hide",28
"1274",2,101,101,"neg",72,72,"blood",11,"Color of blood",0
"1275",2,101,101,"pos",71,53,"limbs",11,"number of limbs",18
"1276",2,101,101,"pos",84,45,"DNA",13,"Chemical make up of DNA",39
"1277",2,101,101,"neg",66,65,"mirror",17,"forehead cleaning",1
"1278",2,101,101,"pos",86,62,"trace",15,"Association ability",24
"1279",2,101,101,"neg",49,50,"eyes",13,"eye placement",-1
"1280",2,101,101,"neg",98,91,"discrimination",23,"Object perception",7
"1281",2,100,100,"neg",21,86,"deception",11,"Leems hide themselves",-65
"1282",2,100,100,"pos",48,50,"limbs",10,"Less Arms",-2
"1283",2,100,100,"neg",50,50,"blood",12,"Red Blood",0
"1284",2,100,100,"pos",49,50,"DNA",12,"Human DNA",-1
"1285",2,100,100,"pos",52,50,"trace",14,"Treat differentiation",2
"1286",2,100,100,"pos",51,50,"discrimination",22,"Differences in Objects",1
"1287",2,100,100,"neg",50,49,"mirror",18,"Zags remove dirt",1
"1288",2,100,100,"pos",51,50,"eyes",12,"Normal eyes",1
"1289",2,99,99,"pos",71,64,"eyes",11,"positioning of eyes.",7
"1290",2,99,99,"pos",54,57,"DNA",11,"Chemical resemblance to Humans",-3
"1291",2,99,99,"pos",91,61,"trace",13,"response mechanism",30
"1292",2,99,99,"pos",82,61,"discrimination",21,"ability to differentiate",21
"1293",2,99,99,"neg",75,72,"deception",12,"ability to deceive",3
"1294",2,99,99,"pos",75,81,"limbs",9,"physical appearance",-6
"1295",2,99,99,"pos",67,68,"blood",11,"colour of blood.",-1
"1296",2,99,99,"pos",61,64,"mirror",17,"ability to use a mirror",-3
"1297",2,98,98,"pos",72,41,"mirror",16,"Toffs remove dirt",31
"1298",2,98,98,"neg",28,28,"trace",14,"Rubs remember better",0
"1299",2,98,98,"pos",68,50,"deception",11,"Vems are sneaky",18
"1300",2,98,98,"pos",50,49,"DNA",10,"dobs genes resemember humans",1
"1301",2,98,98,"pos",71,71,"discrimination",20,"zags see better",0
"1302",2,98,98,"pos",50,48,"eyes",10,"eye orientation",2
"1303",2,98,98,"pos",51,50,"blood",10,"xon blood is red",1
"1304",2,98,98,"neg",49,49,"limbs",10,"geks have five arms",0
"1305",2,97,97,"neg",77,78,"deception",12,"Concealment over guilt",-1
"1306",2,97,97,"neg",83,83,"DNA",11,"DNA composition",0
"1307",2,97,97,"neg",84,84,"limbs",11,"Number of limbs",0
"1308",2,97,97,"neg",81,82,"blood",11,"Blood colour",-1
"1309",2,97,97,"neg",74,75,"mirror",17,"Self Awareness",-1
"1310",2,97,97,"neg",74,74,"trace",15,"Cognitive awareness",0
"1311",2,97,97,"neg",75,77,"eyes",11,"Eye placement",-2
"1312",2,97,97,"neg",72,73,"discrimination",21,"Learning ability",-1
"1313",2,96,96,"neg",73,73,"DNA",12,"chemical resemblance",0
"1314",2,96,96,"pos",76,76,"limbs",10,"three arm difference",0
"1315",2,96,96,"neg",76,76,"eyes",12,"eye placement",0
"1316",2,96,96,"neg",77,71,"deception",13,"hiding when caught",6
"1317",2,96,96,"pos",84,77,"discrimination",20,"difference between objects",7
"1318",2,96,96,"neg",80,79,"trace",16,"treat time",1
"1319",2,96,96,"neg",76,76,"mirror",18,"reaction to dirt",0
"1320",2,96,96,"neg",71,71,"blood",12,"blood color",0
"1321",2,95,95,"neg",100,100,"limbs",11,"Vems have two arms and Leems have five",0
"1322",2,95,95,"neg",100,100,"blood",13,"Yubs have red blood and Huls blood is yellow.",0
"1323",2,95,95,"neg",100,100,"deception",14,"Xons hide and Toffs do not.",0
"1324",2,95,95,"neg",100,100,"mirror",19,"Rubs clean their foreheads of dirt and Norps do not.",0
